order_id,order_item_id,customer_id,product_id,campaign_id,channel_id,platform_id,date,customer_name,email,customer_type,country,product_name,category,item_price,quantity,channel_name,platform_name,impressions,spend,clicks,orders,revenue
ORDR71857,ORDR0073796-0101,CUST88057,PROD68292,CMP23253,CHNL_03,PLT4,2024-11-25,Matthew Gillespie,Matthew@example.com,high_volume_buyer,Botswana,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Email,Mailchimp,7,20.59,50,47,20824.0
ORDR49183,ORDR0073796-0102,CUST27352,PROD74003,CMP66737,CHNL_03,PLT4,2025-06-08,Mark Adams,Mark@example.com,top_buyer_vip,Azerbaijan,Personalized Photo Mug,Drinkware,109.64,256,Email,Mailchimp,13,6.97,70,49,28067.84
ORDR50775,ORDR0073796-0103,CUST26205,PROD96371,CMP58140,CHNL_01,PLT2,2025-03-21,Angela Ramos,Angela@example.com,low_volume_buyer,United States Minor Outlying Islands,Personalized Hoodie,Apparel,94.28,29,Social,Facebook Ads,11,79.76,117,44,2734.12
ORDR30050,ORDR0073796-0104,CUST42742,PROD42071,CMP28608,CHNL_03,PLT4,2025-09-08,Ryan Baker,Ryan@example.com,medium_volume_buyer,Ireland,FreePrints Glossy Photo Print,Photo Prints,52.92,80,Email,Mailchimp,22,17.25,43,21,4233.6
ORDR20230,ORDR0073796-0105,CUST78106,PROD81247,CMP74047,CHNL_03,PLT4,2025-07-02,Luis Chase,Luis@example.com,low_volume_buyer,Ireland,Thank You Card with Photo,Greeting Cards,47.37,29,Email,Mailchimp,8,21.91,59,44,1373.73
ORDR26898,ORDR0073796-0106,CUST08196,PROD67270,CMP08157,CHNL_01,PLT2,2024-09-24,William Cole,William@example.com,medium_volume_buyer,Zimbabwe,Engraved Wooden Keepsake Box,Home Decor,46.62,127,Social,Facebook Ads,13,61.54,53,30,5920.74
ORDR74810,ORDR0073796-0107,CUST78547,PROD67270,CMP67637,CHNL_02,PLT1,2025-07-18,Erin Rodgers,Erin@example.com,low_volume_buyer,Faroe Islands,Thank You Card with Photo,Greeting Cards,47.37,29,Paid_Search,Google Ads,26,118.17,101,46,1373.73
ORDR31575,ORDR0073796-0108,CUST46433,PROD81247,CMP93095,CHNL_03,PLT4,2025-06-28,Angela Levine,Angela@example.com,medium_volume_buyer,Korea,FreePrints Glossy Photo Print,Photo Prints,52.92,80,Email,Mailchimp,25,11.77,83,28,4233.6
ORDR27104,ORDR0073796-0109,CUST96134,PROD28490,CMP18582,CHNL_03,PLT4,2024-06-27,Brendan Morrison,Brendan@example.com,low_volume_buyer,Christmas Island,Custom Name Puzzle Book,Books,107.21,57,Email,Mailchimp,27,24.01,100,13,6110.97
ORDR30346,ORDR0073796-0110,CUST07288,PROD97771,CMP77953,CHNL_02,PLT1,2025-10-02,Dawn Carpenter,Dawn@example.com,medium_volume_buyer,United States Virgin Islands,Engraved Wooden Keepsake Box,Home Decor,46.62,127,Paid_Search,Google Ads,18,110.08,86,46,5920.74
ORDR36330,ORDR0073796-0111,CUST61806,PROD77492,CMP52339,CHNL_01,PLT2,2025-01-02,Brenda Young,Brenda@example.com,medium_volume_buyer,Guernsey,FreePrints Glossy Photo Print,Photo Prints,52.92,80,Social,Facebook Ads,22,75.19,105,28,4233.6
ORDR01557,ORDR0073796-0112,CUST12827,PROD04152,CMP48065,CHNL_02,PLT1,2024-09-15,Todd Cook,Todd@example.com,top_buyer_vip,Central African Republic,Birth Announcement Card,Greeting Cards,30.74,250,Paid_Search,Google Ads,25,41.67,53,41,7685.0
ORDR88977,ORDR0073796-0113,CUST89154,PROD09824,CMP48823,CHNL_02,PLT1,2025-07-18,Robert Colon,Robert@example.com,top_buyer_vip,Comoros,Custom Coffee Mug,Drinkware,119.91,224,Paid_Search,Google Ads,11,103.85,57,14,26859.84
ORDR24693,ORDR0073796-0114,CUST70401,PROD96371,CMP54984,CHNL_02,PLT1,2024-04-03,Michael Henderson,Michael@example.com,low_volume_buyer,Guyana,FreePrints Layflat Photobook,Photobooks,67.89,68,Paid_Search,Google Ads,16,104.63,39,28,4616.52
ORDR99389,ORDR0073796-0115,CUST18639,PROD09824,CMP81142,CHNL_01,PLT2,2024-08-04,Julie Mullins,Julie@example.com,ultra_vip_elite,Uzbekistan,Custom Photo Pillow,Home Decor,129.05,293,Social,Facebook Ads,23,33.27,40,23,37811.65
ORDR71327,ORDR0073796-0116,CUST49376,PROD08964,CMP81647,CHNL_01,PLT2,2024-08-23,Alexander Cunningham,Alexander@example.com,low_volume_buyer,Tunisia,FreePrints Layflat Photobook,Photobooks,67.89,68,Social,Facebook Ads,25,41.4,117,17,4616.52
ORDR65501,ORDR0073796-0117,CUST44794,PROD12253,CMP70320,CHNL_03,PLT4,2025-06-25,Brian Reed,Brian@example.com,high_volume_buyer,Jersey,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Email,Mailchimp,12,26.54,33,35,20824.0
ORDR56691,ORDR0073796-0118,CUST77961,PROD08964,CMP97931,CHNL_01,PLT2,2024-09-20,Connie Gonzalez,Connie@example.com,ultra_vip_elite,Liberia,FreePrints Mini Photobook,Photobooks,24.55,288,Social,Facebook Ads,22,33.04,100,48,7070.4
ORDR42698,ORDR0073796-0119,CUST92014,PROD85752,CMP69456,CHNL_03,PLT4,2025-12-17,William Smith,William@example.com,low_volume_buyer,Estonia,Personalized Children’s Storybook,Books,45.24,56,Email,Mailchimp,19,17.04,96,13,2533.44
ORDR06686,ORDR0073796-0120,CUST24211,PROD22954,CMP77520,CHNL_01,PLT2,2025-11-16,Ashley Rodriguez,Ashley@example.com,low_volume_buyer,Faroe Islands,Personalized Cutting Board,Kitchenware,110.28,74,Social,Facebook Ads,26,51.59,104,27,8160.72
ORDR22749,ORDR0073796-0121,CUST48877,PROD12253,CMP39007,CHNL_02,PLT1,2025-07-01,Steven Ashley,Steven@example.com,low_volume_buyer,Mayotte,FreePrints Layflat Photobook,Photobooks,67.89,68,Paid_Search,Google Ads,7,88.16,107,42,4616.52
ORDR24784,ORDR0073796-0122,CUST26836,PROD63229,CMP89155,CHNL_01,PLT2,2025-03-09,Angela Thornton,Angela@example.com,high_volume_buyer,Pitcairn Islands,Custom Tote Bag,Accessories,89.21,171,Social,Facebook Ads,24,89.94,75,29,15254.91
ORDR03616,ORDR0073796-0123,CUST56873,PROD97771,CMP12601,CHNL_02,PLT1,2024-05-07,Daniel Harmon,Daniel@example.com,ultra_vip_elite,Bosnia and Herzegovina,Custom Photo Pillow,Home Decor,129.05,293,Paid_Search,Google Ads,19,97.03,74,40,37811.65
ORDR21756,ORDR0073796-0124,CUST55689,PROD74003,CMP36041,CHNL_02,PLT1,2025-08-21,John Little,John@example.com,high_volume_buyer,Tajikistan,Custom Name Necklace,Jewelry,40.56,216,Paid_Search,Google Ads,15,91.4,64,20,8760.96
ORDR51763,ORDR0073796-0125,CUST84432,PROD28820,CMP68838,CHNL_03,PLT4,2024-04-18,Linda King,Linda@example.com,medium_volume_buyer,French Guiana,FreePrints Glossy Photo Print,Photo Prints,52.92,80,Email,Mailchimp,20,9.95,37,32,4233.6
ORDR32667,ORDR0073796-0126,CUST33311,PROD09824,CMP86209,CHNL_03,PLT4,2025-12-22,Carol Black,Carol@example.com,top_buyer_vip,Gibraltar,FreePrints Square Photo Print,Photo Prints,113.85,262,Email,Mailchimp,22,5.26,120,34,29828.7
ORDR66491,ORDR0073796-0127,CUST95881,PROD28949,CMP82924,CHNL_01,PLT2,2025-11-18,Wesley Walters,Wesley@example.com,high_volume_buyer,Costa Rica,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Social,Facebook Ads,19,71.76,44,39,20824.0
ORDR46323,ORDR0073796-0128,CUST13174,PROD12253,CMP47640,CHNL_02,PLT1,2024-09-03,Amber Woods,Amber@example.com,top_buyer_vip,Qatar,FreePrints Square Photo Print,Photo Prints,113.85,262,Paid_Search,Google Ads,16,109.02,119,35,29828.7
ORDR54563,ORDR0073796-0129,CUST51720,PROD54965,CMP42862,CHNL_02,PLT1,2024-08-20,Charles Fields,Charles@example.com,low_volume_buyer,Montenegro,Personalized Photo Blanket,Home Decor,136.72,53,Paid_Search,Google Ads,16,64.53,86,38,7246.16
ORDR09966,ORDR0073796-0130,CUST68288,PROD77978,CMP69305,CHNL_01,PLT2,2025-01-17,Nicholas Landry,Nicholas@example.com,high_volume_buyer,Moldova,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Social,Facebook Ads,12,43.29,39,21,20824.0
ORDR12241,ORDR0073796-0131,CUST56760,PROD16491,CMP90718,CHNL_03,PLT4,2024-08-21,Monica Cruz,Monica@example.com,top_buyer_vip,Romania,Custom Printed T-Shirt,Apparel,48.55,237,Email,Mailchimp,19,16.11,117,46,11506.35
ORDR35748,ORDR0073796-0132,CUST71023,PROD81247,CMP67346,CHNL_01,PLT2,2024-11-25,Jeffrey Padilla,Jeffrey@example.com,high_volume_buyer,Greece,FreePrints 4x6 Photo Print,Photo Prints,104.18,215,Social,Facebook Ads,29,79.82,112,24,22398.7
ORDR64261,ORDR0073796-0133,CUST30335,PROD77978,CMP60564,CHNL_02,PLT1,2025-02-21,Anthony Bean,Anthony@example.com,low_volume_buyer,Saint Martin,Personalized Birthday Storybook,Books,126.75,62,Paid_Search,Google Ads,18,106.13,42,25,7858.5
ORDR48575,ORDR0073796-0134,CUST98311,PROD74003,CMP52115,CHNL_02,PLT1,2025-07-06,Robert Mccormick,Robert@example.com,medium_volume_buyer,Central African Republic,FreePrints Softcover Photobook,Photobooks,91.41,91,Paid_Search,Google Ads,11,63.48,72,38,8318.31
ORDR42345,ORDR0073796-0135,CUST59459,PROD05310,CMP05294,CHNL_02,PLT1,2024-01-28,Aaron Simpson,Aaron@example.com,ultra_vip_elite,Croatia,Custom Photo Pillow,Home Decor,129.05,293,Paid_Search,Google Ads,15,98.43,110,12,37811.65
ORDR65975,ORDR0073796-0136,CUST81098,PROD67270,CMP52949,CHNL_01,PLT2,2024-05-17,George Baker,George@example.com,low_volume_buyer,Liechtenstein,FreePrints Layflat Photobook,Photobooks,67.89,68,Social,Facebook Ads,13,66.42,78,18,4616.52
ORDR44578,ORDR0073796-0137,CUST66095,PROD28820,CMP57332,CHNL_03,PLT4,2024-11-11,Tara Lawrence,Tara@example.com,top_buyer_vip,Andorra,Personalized Holiday Greeting Card,Greeting Cards,90.0,271,Email,Mailchimp,24,22.85,105,23,24390.0
ORDR16466,ORDR0073796-0138,CUST35275,PROD50265,CMP92183,CHNL_03,PLT4,2024-08-06,Jacqueline Franklin,Jacqueline@example.com,low_volume_buyer,Andorra,Personalized Birthday Storybook,Books,126.75,62,Email,Mailchimp,23,25.12,94,38,7858.5
ORDR61282,ORDR0073796-0139,CUST92152,PROD81247,CMP55759,CHNL_01,PLT2,2024-07-19,Kenneth Faulkner,Kenneth@example.com,medium_volume_buyer,Israel,FreePrints 8x10 Photo Print,Photo Prints,86.08,136,Social,Facebook Ads,20,53.12,115,24,11706.88
ORDR66282,ORDR0073796-0140,CUST50618,PROD22954,CMP48396,CHNL_01,PLT2,2025-04-28,Vickie Holmes,Vickie@example.com,low_volume_buyer,Turkey,FreePrints Wall Calendar,Calendars,52.95,40,Social,Facebook Ads,6,75.8,46,39,2118.0
ORDR21645,ORDR0073796-0141,CUST87956,PROD77978,CMP03404,CHNL_03,PLT4,2024-08-18,Ashley Palmer,Ashley@example.com,ultra_vip_elite,Central African Republic,Custom Photo Pillow,Home Decor,129.05,293,Email,Mailchimp,17,28.62,43,48,37811.65
ORDR34611,ORDR0073796-0142,CUST76095,PROD28037,CMP49189,CHNL_01,PLT2,2025-06-01,Jeffrey Richards,Jeffrey@example.com,high_volume_buyer,Kuwait,Custom Tote Bag,Accessories,89.21,171,Social,Facebook Ads,16,38.77,47,36,15254.91
ORDR26888,ORDR0073796-0143,CUST25753,PROD97771,CMP86037,CHNL_02,PLT1,2025-03-18,Krystal Vaughn,Krystal@example.com,low_volume_buyer,Pitcairn Islands,Personalized Phone Case,Accessories,27.67,62,Paid_Search,Google Ads,22,97.41,65,21,1715.54
ORDR83409,ORDR0073796-0144,CUST25372,PROD28037,CMP25329,CHNL_01,PLT2,2025-08-30,Shelia Anderson,Shelia@example.com,high_volume_buyer,Montenegro,Custom Name Necklace,Jewelry,40.56,216,Social,Facebook Ads,23,99.81,45,50,8760.96
ORDR78447,ORDR0073796-0145,CUST68368,PROD62516,CMP25934,CHNL_01,PLT2,2024-12-24,Tracy Sanders,Tracy@example.com,top_buyer_vip,Jersey,Custom Coffee Mug,Drinkware,119.91,224,Social,Facebook Ads,9,30.97,37,47,26859.84
ORDR60822,ORDR0073796-0146,CUST44516,PROD77608,CMP30457,CHNL_02,PLT1,2025-02-18,Jennifer Santos,Jennifer@example.com,top_buyer_vip,Andorra,Custom Coffee Mug,Drinkware,119.91,224,Paid_Search,Google Ads,14,68.42,37,14,26859.84
ORDR61141,ORDR0073796-0147,CUST09525,PROD97771,CMP35390,CHNL_03,PLT4,2024-01-24,Crystal Kelly,Crystal@example.com,ultra_vip_elite,Niger,FreePrints Mini Photobook,Photobooks,24.55,288,Email,Mailchimp,30,25.06,51,12,7070.4
ORDR16717,ORDR0073796-0148,CUST14897,PROD16491,CMP98480,CHNL_03,PLT4,2025-09-22,Tiffany Martinez,Tiffany@example.com,ultra_vip_elite,Falkland Islands (Malvinas),Custom Photo Pillow,Home Decor,129.05,293,Email,Mailchimp,21,9.74,109,23,37811.65
ORDR87303,ORDR0073796-0149,CUST06662,PROD85752,CMP40106,CHNL_01,PLT2,2025-01-19,Maria Clark,Maria@example.com,medium_volume_buyer,Mexico,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Social,Facebook Ads,5,55.57,35,40,15595.2
ORDR41633,ORDR0073796-0150,CUST68731,PROD81247,CMP56604,CHNL_02,PLT1,2025-04-24,Robert Clark,Robert@example.com,top_buyer_vip,Niue,Custom Coffee Mug,Drinkware,119.91,224,Paid_Search,Google Ads,20,92.81,100,50,26859.84
ORDR46598,ORDR0073796-0151,CUST25076,PROD74003,CMP33292,CHNL_01,PLT2,2024-09-17,Nathaniel Lindsey,Nathaniel@example.com,top_buyer_vip,Hungary,FreePrints Hardcover Photobook,Photobooks,40.62,276,Social,Facebook Ads,29,44.95,84,43,11211.12
ORDR66881,ORDR0073796-0152,CUST64942,PROD50265,CMP72067,CHNL_02,PLT1,2025-11-08,Jared Sanford,Jared@example.com,high_volume_buyer,Panama,FreePrints 4x6 Photo Print,Photo Prints,104.18,215,Paid_Search,Google Ads,14,85.26,41,44,22398.7
ORDR17287,ORDR0073796-0153,CUST64886,PROD77978,CMP51312,CHNL_01,PLT2,2024-12-02,Tara Maldonado,Tara@example.com,low_volume_buyer,Kyrgyz Republic,Personalized Phone Case,Accessories,27.67,62,Social,Facebook Ads,8,37.43,106,42,1715.54
ORDR59433,ORDR0073796-0154,CUST17940,PROD28037,CMP30455,CHNL_01,PLT2,2025-07-20,Cynthia Evans,Cynthia@example.com,medium_volume_buyer,Nicaragua,FreePrints Softcover Photobook,Photobooks,91.41,91,Social,Facebook Ads,13,68.9,76,33,8318.31
ORDR49453,ORDR0073796-0155,CUST09371,PROD10448,CMP30214,CHNL_02,PLT1,2025-06-20,Justin Sanchez,Justin@example.com,low_volume_buyer,Solomon Islands,Personalized Photo Blanket,Home Decor,136.72,53,Paid_Search,Google Ads,14,77.14,76,37,7246.16
ORDR99668,ORDR0073796-0156,CUST81657,PROD54965,CMP13501,CHNL_03,PLT4,2024-09-24,Patricia Gonzalez,Patricia@example.com,low_volume_buyer,Pitcairn Islands,Personalized Hoodie,Apparel,94.28,29,Email,Mailchimp,13,10.24,73,30,2734.12
ORDR78427,ORDR0073796-0157,CUST51050,PROD28490,CMP00952,CHNL_02,PLT1,2025-09-05,Dr. Brian Jackson,Dr.@example.com,low_volume_buyer,Svalbard & Jan Mayen Islands,FreePrints Matte Photo Print,Photo Prints,5.13,51,Paid_Search,Google Ads,12,78.08,73,45,261.63
ORDR25273,ORDR0073796-0158,CUST43371,PROD04152,CMP60890,CHNL_01,PLT2,2024-02-02,Michael Harper,Michael@example.com,low_volume_buyer,Slovakia (Slovak Republic),Personalized Phone Case,Accessories,27.67,62,Social,Facebook Ads,21,73.15,107,42,1715.54
ORDR81833,ORDR0073796-0159,CUST89820,PROD28037,CMP02471,CHNL_03,PLT4,2024-04-16,Taylor Gray,Taylor@example.com,high_volume_buyer,Singapore,FreePrints 4x6 Photo Print,Photo Prints,104.18,215,Email,Mailchimp,10,19.87,53,30,22398.7
ORDR01212,ORDR0073796-0160,CUST39151,PROD54965,CMP49300,CHNL_01,PLT2,2024-03-08,Melissa Herman,Melissa@example.com,low_volume_buyer,Slovakia (Slovak Republic),Personalized Children’s Storybook,Books,45.24,56,Social,Facebook Ads,5,25.19,37,21,2533.44
ORDR65316,ORDR0073796-0161,CUST10276,PROD16491,CMP11282,CHNL_01,PLT2,2025-02-02,Megan Bennett,Megan@example.com,high_volume_buyer,United States of America,Custom Tote Bag,Accessories,89.21,171,Social,Facebook Ads,10,73.78,87,35,15254.91
ORDR26508,ORDR0073796-0162,CUST66333,PROD22954,CMP23147,CHNL_03,PLT4,2025-11-06,Lauren Moran,Lauren@example.com,low_volume_buyer,Iran,Personalized Birthday Storybook,Books,126.75,62,Email,Mailchimp,26,17.44,31,29,7858.5
ORDR84414,ORDR0073796-0163,CUST50691,PROD77492,CMP43696,CHNL_03,PLT4,2024-12-18,Roy Cummings,Roy@example.com,ultra_vip_elite,United States of America,FreePrints Mini Photobook,Photobooks,24.55,288,Email,Mailchimp,13,11.12,75,46,7070.4
ORDR56731,ORDR0073796-0164,CUST70339,PROD42071,CMP99694,CHNL_01,PLT2,2024-01-02,Dominique Davis,Dominique@example.com,high_volume_buyer,Kiribati,Custom Tote Bag,Accessories,89.21,171,Social,Facebook Ads,19,48.87,95,17,15254.91
ORDR78657,ORDR0073796-0165,CUST64322,PROD16491,CMP16215,CHNL_02,PLT1,2025-01-25,Taylor Young,Taylor@example.com,low_volume_buyer,Andorra,Personalized Cutting Board,Kitchenware,110.28,74,Paid_Search,Google Ads,23,73.31,90,36,8160.72
ORDR23530,ORDR0073796-0166,CUST03032,PROD22954,CMP62906,CHNL_03,PLT4,2025-11-12,Phillip Rodriguez,Phillip@example.com,top_buyer_vip,Korea,Custom Printed T-Shirt,Apparel,48.55,237,Email,Mailchimp,22,15.46,44,25,11506.35
ORDR83110,ORDR0073796-0167,CUST77043,PROD08964,CMP90640,CHNL_02,PLT1,2025-11-19,Suzanne Washington,Suzanne@example.com,low_volume_buyer,Uzbekistan,FreePrints Matte Photo Print,Photo Prints,5.13,51,Paid_Search,Google Ads,16,80.22,41,40,261.63
ORDR97919,ORDR0073796-0168,CUST52318,PROD04152,CMP59548,CHNL_02,PLT1,2025-06-07,Debra Moreno,Debra@example.com,top_buyer_vip,Uruguay,Personalized Holiday Greeting Card,Greeting Cards,90.0,271,Paid_Search,Google Ads,27,98.28,47,41,24390.0
ORDR20595,ORDR0073796-0169,CUST41478,PROD81247,CMP55242,CHNL_01,PLT2,2025-07-07,Susan Bell,Susan@example.com,medium_volume_buyer,Western Sahara,Engraved Wooden Keepsake Box,Home Decor,46.62,127,Social,Facebook Ads,18,79.97,111,50,5920.74
ORDR60673,ORDR0073796-0170,CUST84726,PROD77978,CMP70995,CHNL_02,PLT1,2023-12-23,Michael Clark,Michael@example.com,low_volume_buyer,Angola,FreePrints Layflat Photobook,Photobooks,67.89,68,Paid_Search,Google Ads,25,77.17,73,45,4616.52
ORDR90259,ORDR0073796-0171,CUST08636,PROD42071,CMP60312,CHNL_02,PLT1,2024-01-20,Francis Boyd,Francis@example.com,high_volume_buyer,Eritrea,Custom Name Necklace,Jewelry,40.56,216,Paid_Search,Google Ads,9,111.63,57,19,8760.96
ORDR78785,ORDR0073796-0172,CUST33092,PROD77978,CMP67515,CHNL_03,PLT4,2025-09-22,Virginia Stevenson,Virginia@example.com,top_buyer_vip,Burkina Faso,Custom Printed T-Shirt,Apparel,48.55,237,Email,Mailchimp,16,7.76,85,29,11506.35
ORDR18041,ORDR0073796-0173,CUST96043,PROD28490,CMP58854,CHNL_01,PLT2,2025-03-19,Natalie Bryan,Natalie@example.com,medium_volume_buyer,Jersey,Engraved Wooden Keepsake Box,Home Decor,46.62,127,Social,Facebook Ads,21,80.96,79,14,5920.74
ORDR38165,ORDR0073796-0174,CUST38039,PROD28949,CMP89030,CHNL_03,PLT4,2025-09-18,Michael Gonzales,Michael@example.com,low_volume_buyer,Slovenia,Personalized Birthday Storybook,Books,126.75,62,Email,Mailchimp,19,20.03,44,18,7858.5
ORDR95873,ORDR0073796-0175,CUST87392,PROD96371,CMP94274,CHNL_01,PLT2,2024-05-23,Erica Dyer,Erica@example.com,top_buyer_vip,Peru,Birth Announcement Card,Greeting Cards,30.74,250,Social,Facebook Ads,25,58.52,76,49,7685.0
ORDR55655,ORDR0073796-0176,CUST28795,PROD81717,CMP86927,CHNL_01,PLT2,2025-05-22,Anthony Reed,Anthony@example.com,low_volume_buyer,Tanzania,Personalized Photo Blanket,Home Decor,136.72,53,Social,Facebook Ads,9,37.05,65,50,7246.16
ORDR38859,ORDR0073796-0177,CUST61688,PROD28490,CMP17195,CHNL_01,PLT2,2024-10-04,Christina Lucero,Christina@example.com,low_volume_buyer,Saint Pierre and Miquelon,FreePrints Layflat Photobook,Photobooks,67.89,68,Social,Facebook Ads,6,40.84,92,33,4616.52
ORDR23757,ORDR0073796-0178,CUST89028,PROD85752,CMP41020,CHNL_01,PLT2,2025-04-19,Colin Moody,Colin@example.com,low_volume_buyer,United States Minor Outlying Islands,FreePrints Matte Photo Print,Photo Prints,5.13,51,Social,Facebook Ads,14,87.35,98,38,261.63
ORDR05146,ORDR0073796-0179,CUST72348,PROD99201,CMP30224,CHNL_02,PLT1,2024-02-03,Rebecca Padilla,Rebecca@example.com,low_volume_buyer,Reunion,Personalized Birthday Storybook,Books,126.75,62,Paid_Search,Google Ads,22,67.53,104,22,7858.5
ORDR05323,ORDR0073796-0180,CUST56012,PROD42071,CMP44633,CHNL_03,PLT4,2024-11-26,Maria Burke,Maria@example.com,top_buyer_vip,Micronesia,Birth Announcement Card,Greeting Cards,30.74,250,Email,Mailchimp,12,8.5,120,15,7685.0
ORDR04798,ORDR0073796-0181,CUST02633,PROD63229,CMP17768,CHNL_01,PLT2,2025-02-14,David Scott,David@example.com,top_buyer_vip,Guam,Personalized Holiday Greeting Card,Greeting Cards,90.0,271,Social,Facebook Ads,20,58.25,116,33,24390.0
ORDR21025,ORDR0073796-0182,CUST37655,PROD22954,CMP64619,CHNL_02,PLT1,2025-08-21,Mrs. Brandi Johnson MD,Mrs.@example.com,medium_volume_buyer,Saudi Arabia,Custom Wedding Invitation Card,Greeting Cards,108.3,144,Paid_Search,Google Ads,25,83.67,119,37,15595.2
ORDR65400,ORDR0073796-0183,CUST32608,PROD74003,CMP37254,CHNL_01,PLT2,2025-02-12,Christopher Pearson,Christopher@example.com,high_volume_buyer,Cambodia,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Social,Facebook Ads,11,81.9,54,38,20824.0
ORDR57774,ORDR0073796-0184,CUST73014,PROD99201,CMP14949,CHNL_01,PLT2,2024-04-30,Brooke Richardson,Brooke@example.com,high_volume_buyer,Egypt,FreePrints 4x6 Photo Print,Photo Prints,104.18,215,Social,Facebook Ads,21,80.38,60,14,22398.7
ORDR98508,ORDR0073796-0185,CUST61979,PROD97771,CMP11310,CHNL_03,PLT4,2025-02-09,Eric Bruce,Eric@example.com,top_buyer_vip,Brazil,Custom Coffee Mug,Drinkware,119.91,224,Email,Mailchimp,12,23.28,86,47,26859.84
ORDR58339,ORDR0073796-0186,CUST31461,PROD42071,CMP68236,CHNL_01,PLT2,2025-11-22,Ana Brown,Ana@example.com,ultra_vip_elite,Faroe Islands,FreePrints Mini Photobook,Photobooks,24.55,288,Social,Facebook Ads,27,50.03,118,48,7070.4
ORDR23594,ORDR0073796-0187,CUST01000,PROD54965,CMP57340,CHNL_03,PLT4,2024-06-28,Carl Turner,Carl@example.com,ultra_vip_elite,Korea,FreePrints Mini Photobook,Photobooks,24.55,288,Email,Mailchimp,13,8.28,99,33,7070.4
ORDR63225,ORDR0073796-0188,CUST43098,PROD54965,CMP03924,CHNL_01,PLT2,2025-11-02,Jonathan Cohen,Jonathan@example.com,low_volume_buyer,Fiji,Personalized Cutting Board,Kitchenware,110.28,74,Social,Facebook Ads,23,46.04,102,15,8160.72
ORDR28584,ORDR0073796-0189,CUST61818,PROD10448,CMP28589,CHNL_01,PLT2,2024-07-15,Joseph Mcbride,Joseph@example.com,medium_volume_buyer,Grenada,FreePrints Softcover Photobook,Photobooks,91.41,91,Social,Facebook Ads,7,78.28,103,45,8318.31
ORDR47688,ORDR0073796-0190,CUST98134,PROD10448,CMP60103,CHNL_02,PLT1,2024-07-17,Sara Cooley,Sara@example.com,low_volume_buyer,Australia,Personalized Phone Case,Accessories,27.67,62,Paid_Search,Google Ads,28,90.08,85,31,1715.54
ORDR35207,ORDR0073796-0191,CUST57979,PROD77608,CMP66722,CHNL_01,PLT2,2025-03-19,Kevin Miller,Kevin@example.com,high_volume_buyer,Senegal,Foil-Pressed Greeting Card,Greeting Cards,109.6,190,Social,Facebook Ads,28,91.63,60,24,20824.0
ORDR77644,ORDR0073796-0192,CUST41047,PROD81717,CMP11217,CHNL_03,PLT4,2025-04-02,Willie Myers,Willie@example.com,medium_volume_buyer,New Zealand,Personalized Business Card,Business Cards,35.43,137,Email,Mailchimp,18,12.84,83,12,4853.91
ORDR71643,ORDR0073796-0193,CUST75811,PROD50265,CMP28945,CHNL_03,PLT4,2025-07-26,Stacy Drake,Stacy@example.com,high_volume_buyer,Suriname,FreePrints 4x6 Photo Print,Photo Prints,104.18,215,Email,Mailchimp,28,26.01,33,41,22398.7
